19	1	REF_RF	100	1,0	1,0	0,821656050955414	0,9280376868096167	6505,716922044754
19	2	REF_RF	100	1,0	1,0	0,7834394904458599	0,8797920727745289	6450,397657871246
19	3	REF_RF	100	1,0	1,0	0,896774193548387	0,9483333333333334	6588,64416384697
19	4	REF_RF	100	1,0	1,0	0,8709677419354839	0,9493333333333334	6827,661880731583
19	5	REF_RF	100	1,0	1,0	0,8193548387096774	0,8828333333333334	6794,383687019348
42	1	REF_RF	100	1,0	1,0	0,821656050955414	0,9105750487329435	7626,390593767166
42	2	REF_RF	100	1,0	1,0	0,802547770700637	0,8943307342430149	7525,012974023819
42	3	REF_RF	100	1,0	1,0	0,8838709677419355	0,9395833333333333	7588,182265996933
42	4	REF_RF	100	1,0	1,0	0,864516129032258	0,9428333333333334	7584,436705827713
42	5	REF_RF	100	1,0	1,0	0,7741935483870968	0,8775833333333334	7451,7291095256805
69	1	REF_RF	100	1,0	1,0	0,821656050955414	0,9169103313840155	7619,618849277496
69	2	REF_RF	100	1,0	1,0	0,7898089171974523	0,87727420402859	7533,536448478699
69	3	REF_RF	100	1,0	1,0	0,8903225806451613	0,9421666666666666	7619,913026809692
69	4	REF_RF	100	1,0	1,0	0,8580645161290322	0,9359166666666667	7582,991116523743
69	5	REF_RF	100	1,0	1,0	0,8	0,8885833333333333	7459,101736545563
19	1	REF_RF	10	1,0	1,0	0,802547770700637	0,8980669265756985	6947,136937618256
19	2	REF_RF	10	1,0	1,0	0,7961783439490446	0,8959551656920077	6891,994522571564
19	3	REF_RF	10	1,0	1,0	0,8903225806451613	0,9248333333333334	7027,96742105484
19	4	REF_RF	10	1,0	1,0	0,8709677419354839	0,9299166666666666	7016,949990749359
19	5	REF_RF	10	1,0	1,0	0,7161290322580646	0,7886666666666666	6902,899029970169
42	1	REF_RF	10	1,0	1,0	0,802547770700637	0,8967673814165043	6951,269447565079
42	2	REF_RF	10	1,0	1,0	0,8280254777070064	0,8950617283950617	6880,975222110748
