 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	4	ETC	200	0,8125	0,9053309201595985	0,8258064516129032	0,9171666666666666	0,7050073146820068
69	5	ETC	200	0,8221153846153846	0,9186222286207889	0,7806451612903226	0,8674166666666666	0,6943376064300537
 
Log file store in ,/logs/log_ETC_20_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,3962104320526123
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,3769700527191162
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,3695366382598877
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,37250399589538574
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,3615241050720215

19	1	ETC	20	0,8006430868167203	0,862317715610478	0,7834394904458599	0,836582196231319	0,6874816417694092
19	2	ETC	20	0,8231511254019293	0,8801968516161082	0,7133757961783439	0,7953216374269005	0,6836152076721191
19	3	ETC	20	0,7884615384615384	0,8852936942124965	0,8129032258064516	0,8553333333333333	0,7062215805053711
19	4	ETC	20	0,7964743589743589	0,8928365760355395	0,7419354838709677	0,8561666666666666	0,7027664184570312
19	5	ETC	20	0,780448717948718	0,891402040228703	0,6774193548387096	0,7878333333333333	0,6949856281280518
 
Log file store in ,/logs/log_ETC_20_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,37901926040649414
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,3714315891265869
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,37061619758605957
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3711056709289551
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,3634967803955078

42	1	ETC	20	0,8006430868167203	0,870152451330456	0,7452229299363057	0,8476283300844704	0,6849277019500732
42	2	ETC	20	0,8344051446945338	0,9040167251425673	0,7006369426751592	0,8111598440545807	0,6817407608032227
42	3	ETC	20	0,8173076923076923	0,882136687096376	0,7870967741935484	0,8336666666666667	0,7071232795715332
42	4	ETC	20	0,7660256410256411	0,8658271975648884	0,7290322580645161	0,85425	0,7014601230621338
42	5	ETC	20	0,8044871794871795	0,8961015589650776	0,7870967741935484	0,842	0,6931056976318359
 
Log file store in ,/logs/log_ETC_20_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,39568495750427246
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,37695932388305664
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,37084054946899414
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3748655319213867
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,3624739646911621

69	1	ETC	20	0,8183279742765274	0,8800985293052236	0,7452229299363057	0,8302469135802468	0,6879820823669434
69	2	ETC	20	0,8263665594855305	0,8941844940540877	0,6878980891719745	0,8112410656270305	0,6838138103485107
69	3	ETC	20	0,7948717948717948	0,8867950721895439	0,7935483870967742	0,8976666666666666	0,7128920555114746
69	4	ETC	20	0,7836538461538461	0,873586031014767	0,8	0,9	0,7067892551422119
69	5	ETC	20	0,8189102564102564	0,886990456994776	0,7741935483870968	0,8325	0,6950359344482422
 
Log file store in ,/logs/log_ETC_50_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,365079402923584
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,36808300018310547
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,36710095405578613
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3732602596282959
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,36734652519226074

19	1	ETC	50	0,8135048231511254	0,8952194657476118	0,7197452229299363	0,8203378817413906	0,7081167697906494
19	2	ETC	50	0,8344051446945338	0,9040788234441788	0,7006369426751592	0,8341455490578297	0,6934783458709717
19	3	ETC	50	0,8108974358974359	0,901001604212085	0,8129032258064516	0,8896666666666666	0,7277140617370605
19	4	ETC	50	0,8205128205128205	0,909290033318251	0,8129032258064516	0,8973333333333333	0,7146990299224854
19	5	ETC	50	0,8221153846153846	0,9073927440253383	0,7935483870967742	0,8585833333333333	0,7130813598632812
 
Log file store in ,/logs/log_ETC_50_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,39667510986328125
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,3718276023864746
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,36049962043762207
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3594942092895508
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,3493618965148926

42	1	ETC	50	0,815112540192926	0,8755446538537173	0,7261146496815286	0,7863872644574399	0,688164472579956
42	2	ETC	50	0,8344051446945338	0,9004253733660383	0,7133757961783439	0,7897985705003249	0,6847202777862549
42	3	ETC	50	0,8157051282051282	0,8940603019209411	0,8064516129032258	0,8848333333333334	0,7082583904266357
42	4	ETC	50	0,7852564102564102	0,8841470939081074	0,7677419354838709	0,8710833333333333	0,7104086875915527
42	5	ETC	50	0,8525641025641025	0,9131874460120933	0,7935483870967742	0,8771666666666668	0,6946449279785156
 
Log file store in ,/logs/log_ETC_50_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,3960869312286377
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,37688326835632324
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,3697195053100586
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3722226619720459
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,36180830001831055

69	1	ETC	50	0,8247588424437299	0,8870897630949794	0,7961783439490446	0,8557504873294346	0,6893703937530518
69	2	ETC	50	0,8167202572347267	0,8888543898324383	0,6878980891719745	0,7758284600389863	0,6840496063232422
69	3	ETC	50	0,8189102564102564	0,8918802188309819	0,8064516129032258	0,8441666666666666	0,7064354419708252
69	4	ETC	50	0,7980769230769231	0,9041894615606104	0,8258064516129032	0,9039166666666667	0,7034916877746582
69	5	ETC	50	0,8125	0,901875694130229	0,7870967741935484	0,8568333333333333	0,6940085887908936
 
Log file store in ,/logs/log_ETC_5_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22986435890197754
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2220768928527832
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,22018814086914062
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,19127750396728516
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,19442033767700195

19	1	ETC	5	0,7717041800643086	0,8771799091294853	0,7579617834394905	0,8507147498375569	0,6764883995056152
19	2	ETC	5	0,7877813504823151	0,8484697943511245	0,6496815286624203	0,6809616634178036	0,6677970886230469
19	3	ETC	5	0,7339743589743589	0,8357019456213237	0,7419354838709677	0,8273333333333334	0,7227506637573242
19	4	ETC	5	0,7387820512820513	0,8290280120110238	0,7354838709677419	0,7975833333333333	0,6900970935821533
19	5	ETC	5	0,7660256410256411	0,8476718357944962	0,6709677419354839	0,7786666666666666	0,5828332901000977
 
Log file store in ,/logs/log_ETC_5_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,26322007179260254
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2631077766418457
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,25804758071899414
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2764773368835449
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,254077672958374

42	1	ETC	5	0,752411575562701	0,8569979611057637	0,7898089171974523	0,8721572449642625	0,6171607971191406
42	2	ETC	5	0,7668810289389068	0,8544364061642914	0,7006369426751592	0,7789148797920729	0,6266703605651855
42	3	ETC	5	0,7836538461538461	0,8528546748385504	0,7935483870967742	0,8231666666666666	0,66943359375
42	4	ETC	5	0,7419871794871795	0,838930936613056	0,6709677419354839	0,8174166666666667	0,6599249839782715
42	5	ETC	5	0,7852564102564102	0,8449672987536506	0,7935483870967742	0,861	0,6671769618988037
 
Log file store in ,/logs/log_ETC_5_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2740156650543213
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,26311731338500977
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2524380683898926
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2713167667388916
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,25250840187072754

69	1	ETC	5	0,7427652733118971	0,82387886691299	0,7197452229299363	0,8057179987004548	0,6137206554412842
69	2	ETC	5	0,7218649517684887	0,8228852940872068	0,7197452229299363	0,8222059779077322	0,6266582012176514
69	3	ETC	5	0,7788461538461539	0,857852412488174	0,7548387096774194	0,8159999999999998	0,6626248359680176
69	4	ETC	5	0,7371794871794872	0,8350026736868084	0,7806451612903226	0,8524999999999999	0,6645219326019287
69	5	ETC	5	0,7932692307692307	0,8475690016864794	0,7354838709677419	0,8119999999999998	0,6730825901031494
 
Log file store in ,/logs/log_FC_100_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22949481010437012
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21760869026184082
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,230546236038208
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21611666679382324
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23147940635681152

19	1	FC	100	0,8247588424437299	0,8773662040343196	0,7707006369426752	0,8232618583495777	0,10430622100830078
19	2	FC	100	0,8327974276527331	0,8795551691661232	0,6624203821656051	0,7912605588044185	0,08614683151245117
19	3	FC	100	0,8076923076923077	0,8873195261404303	0,8	0,8471666666666666	0,10332798957824707
19	4	FC	100	0,7788461538461539	0,8777508123894534	0,7354838709677419	0,8478333333333333	0,08612775802612305
19	5	FC	100	0,7932692307692307	0,8943585208341902	0,7677419354838709	0,8494999999999999	0,10286116600036621
 
Log file store in ,/logs/log_FC_100_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23016834259033203
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21535658836364746
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23133206367492676
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21901202201843262
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2302553653717041

42	1	FC	100	0,8247588424437299	0,8773662040343196	0,7707006369426752	0,8232618583495777	0,10461020469665527
42	2	FC	100	0,8327974276527331	0,8795551691661232	0,6624203821656051	0,7912605588044185	0,08612298965454102
42	3	FC	100	0,8076923076923077	0,8873195261404303	0,8	0,8471666666666666	0,10272908210754395
42	4	FC	100	0,7788461538461539	0,8777508123894534	0,7354838709677419	0,8478333333333333	0,08617568016052246
42	5	FC	100	0,7932692307692307	0,8943585208341902	0,7677419354838709	0,8494999999999999	0,1034090518951416
 
Log file store in ,/logs/log_FC_100_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23063111305236816
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21554827690124512
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23071575164794922
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21734380722045898
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23328089714050293

69	1	FC	100	0,8247588424437299	0,8773662040343196	0,7707006369426752	0,8232618583495777	0,10631203651428223
69	2	FC	100	0,8327974276527331	0,8795551691661232	0,6624203821656051	0,7912605588044185	0,08610320091247559
69	3	FC	100	0,8076923076923077	0,8873195261404303	0,8	0,8471666666666666	0,10397982597351074
69	4	FC	100	0,7788461538461539	0,8777508123894534	0,7354838709677419	0,8478333333333333	0,08635735511779785
69	5	FC	100	0,7932692307692307	0,8943585208341902	0,7677419354838709	0,8494999999999999	0,1037139892578125
 
Log file store in ,/logs/log_FC_10_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22857975959777832
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21370458602905273
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23215341567993164
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2180464267730713
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23478960990905762

19	1	FC	10	0,770096463022508	0,8575464961033316	0,7961783439490446	0,865009746588694	0,10028624534606934
19	2	FC	10	0,8102893890675241	0,8680152347833286	0,7515923566878981	0,8055555555555555	0,08249545097351074
19	3	FC	10	0,7868589743589743	0,8683620583275061	0,7419354838709677	0,8113333333333334	0,09971737861633301
19	4	FC	10	0,7628205128205128	0,8572662580724774	0,7612903225806451	0,8609999999999999	0,08244538307189941
19	5	FC	10	0,8012820512820513	0,8802393978034635	0,7806451612903226	0,8536666666666667	0,10082030296325684
 
Log file store in ,/logs/log_FC_10_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22956037521362305
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21526885032653809
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2307720184326172
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21829938888549805
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2354743480682373

42	1	FC	10	0,770096463022508	0,8575464961033316	0,7961783439490446	0,865009746588694	0,10261750221252441
42	2	FC	10	0,8102893890675241	0,8680152347833286	0,7515923566878981	0,8055555555555555	0,08550167083740234
42	3	FC	10	0,7868589743589743	0,8683620583275061	0,7419354838709677	0,8113333333333334	0,10091519355773926
42	4	FC	10	0,7628205128205128	0,8572662580724774	0,7612903225806451	0,8609999999999999	0,08395671844482422
42	5	FC	10	0,8012820512820513	0,8802393978034635	0,7806451612903226	0,8536666666666667	0,1013343334197998
 
Log file store in ,/logs/log_FC_10_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2322251796722412
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21948623657226562
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23234224319458008
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2174243927001953
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2327275276184082

69	1	FC	10	0,770096463022508	0,8575464961033316	0,7961783439490446	0,865009746588694	0,10272049903869629
69	2	FC	10	0,8102893890675241	0,8680152347833286	0,7515923566878981	0,8055555555555555	0,08429932594299316
69	3	FC	10	0,7868589743589743	0,8683620583275061	0,7419354838709677	0,8113333333333334	0,10194516181945801
69	4	FC	10	0,7628205128205128	0,8572662580724774	0,7612903225806451	0,8609999999999999	0,08690237998962402
69	5	FC	10	0,8012820512820513	0,8802393978034635	0,7806451612903226	0,8536666666666667	0,1011204719543457
 
Log file store in ,/logs/log_FC_200_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2306535243988037
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21456480026245117
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23277544975280762
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21747207641601562
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23334002494812012

19	1	FC	200	0,8086816720257235	0,8642893366866417	0,7388535031847133	0,8066114359974009	0,10783839225769043
19	2	FC	200	0,8311897106109325	0,8779613127580961	0,643312101910828	0,792722547108512	0,08966302871704102
19	3	FC	200	0,8157051282051282	0,890188597754103	0,8129032258064516	0,8485	0,10695862770080566
19	4	FC	200	0,7964743589743589	0,8615390152605815	0,7548387096774194	0,8286666666666667	0,08945107460021973
19	5	FC	200	0,7980769230769231	0,8925897741762988	0,7806451612903226	0,8249166666666667	0,10843086242675781
 
Log file store in ,/logs/log_FC_200_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23109078407287598
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21481823921203613
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23283982276916504
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2158370018005371
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23157978057861328

42	1	FC	200	0,8086816720257235	0,8642893366866417	0,7388535031847133	0,8066114359974009	0,1084737777709961
42	2	FC	200	0,8311897106109325	0,8779613127580961	0,643312101910828	0,792722547108512	0,09216165542602539
42	3	FC	200	0,8157051282051282	0,890188597754103	0,8129032258064516	0,8485	0,10767316818237305
42	4	FC	200	0,7964743589743589	0,8615390152605815	0,7548387096774194	0,8286666666666667	0,09232759475708008
42	5	FC	200	0,7980769230769231	0,8925897741762988	0,7806451612903226	0,8249166666666667	0,10782289505004883
 
Log file store in ,/logs/log_FC_200_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22745585441589355
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21401762962341309
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23206019401550293
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21664023399353027
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,22991943359375

69	1	FC	200	0,8086816720257235	0,8642893366866417	0,7388535031847133	0,8066114359974009	0,10680818557739258
69	2	FC	200	0,8311897106109325	0,8779613127580961	0,643312101910828	0,792722547108512	0,08873653411865234
69	3	FC	200	0,8157051282051282	0,890188597754103	0,8129032258064516	0,8485	0,10735034942626953
69	4	FC	200	0,7964743589743589	0,8615390152605815	0,7548387096774194	0,8286666666666667	0,08942365646362305
69	5	FC	200	0,7980769230769231	0,8925897741762988	0,7806451612903226	0,8249166666666667	0,10750770568847656
 
Log file store in ,/logs/log_FC_20_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23204684257507324
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2162303924560547
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23275470733642578
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2162947654724121
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23414254188537598

19	1	FC	20	0,8054662379421221	0,8732263172602228	0,8152866242038217	0,8554256010396362	0,10339546203613281
19	2	FC	20	0,8183279742765274	0,881319795903582	0,7388535031847133	0,8027940220922676	0,08423399925231934
19	3	FC	20	0,8044871794871795	0,8768253054173007	0,8129032258064516	0,8573333333333334	0,10213732719421387
19	4	FC	20	0,780448717948718	0,8719921023405043	0,7677419354838709	0,8708333333333335	0,08462643623352051
19	5	FC	20	0,7964743589743589	0,890024063181276	0,7741935483870968	0,833	0,10233759880065918
 
Log file store in ,/logs/log_FC_20_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2319502830505371
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21666717529296875
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23153400421142578
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21669602394104004
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23351359367370605

42	1	FC	20	0,8054662379421221	0,8732263172602228	0,8152866242038217	0,8554256010396362	0,10196280479431152
42	2	FC	20	0,8183279742765274	0,881319795903582	0,7388535031847133	0,8027940220922676	0,08355855941772461
42	3	FC	20	0,8044871794871795	0,8768253054173007	0,8129032258064516	0,8573333333333334	0,10104107856750488
42	4	FC	20	0,780448717948718	0,8719921023405043	0,7677419354838709	0,8708333333333335	0,08337569236755371
42	5	FC	20	0,7964743589743589	0,890024063181276	0,7741935483870968	0,833	0,10151982307434082
 
Log file store in ,/logs/log_FC_20_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2294917106628418
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21553421020507812
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23011445999145508
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21803903579711914
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23049354553222656

69	1	FC	20	0,8054662379421221	0,8732263172602228	0,8152866242038217	0,8554256010396362	0,10146880149841309
69	2	FC	20	0,8183279742765274	0,881319795903582	0,7388535031847133	0,8027940220922676	0,08410143852233887
69	3	FC	20	0,8044871794871795	0,8768253054173007	0,8129032258064516	0,8573333333333334	0,10081362724304199
69	4	FC	20	0,780448717948718	0,8719921023405043	0,7677419354838709	0,8708333333333335	0,08431243896484375
69	5	FC	20	0,7964743589743589	0,890024063181276	0,7741935483870968	0,833	0,10104894638061523
 
Log file store in ,/logs/log_FC_50_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23144865036010742
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2165534496307373
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2329576015472412
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21912288665771484
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2319798469543457

19	1	FC	50	0,8183279742765274	0,8789807598762174	0,7707006369426752	0,8303281351526965	0,10309505462646484
19	2	FC	50	0,8279742765273312	0,8789393610084764	0,7006369426751592	0,7896361273554257	0,08503460884094238
19	3	FC	50	0,8028846153846154	0,8930730944839785	0,7806451612903226	0,8458333333333333	0,10192179679870605
19	4	FC	50	0,780448717948718	0,8807124347003413	0,7483870967741936	0,8541666666666666	0,08474063873291016
19	5	FC	50	0,7964743589743589	0,8987958125951215	0,7548387096774194	0,8433333333333334	0,10207819938659668
 
Log file store in ,/logs/log_FC_50_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22818493843078613
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21381020545959473
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23130297660827637
